line_id	token	lemma	pos	
A_M1_9_113	te+broken	tebreken	v(participle,past)	
A_M1_9_113	bleuen	blijven	v(participle,past)	
A_M1_9_114	ic	ik	pron(pers,1,sing)	
A_M1_9_114	wane	wanen	v(fin,pres,lex)	
A_M1_9_114	noyt	nooit	adv(gener)	
A_M1_9_114	dies	de	pron(dem)	
A_M1_9_114	lands + heere	landheer	n(sing)	
A_M1_9_114	genas	genezen	v(fin,past,lex)	
A_M1_9_116	hine	hij+ne	pron(pers,3,sing)+adv(neg)	
A_M1_9_116	moeste	moeten	v(fin,past,aux_cop)	
A_M1_9_116	int	in+het	adp()+art(def)	
A_M1_9_116	hende	eind	n(sing)	
A_M1_9_116	sneuen	sneven	v(infin)	
A_M1_9_117	ende	en	conj(coord)	
A_M1_9_117	sulc	zulk	pron(indef)	
A_M1_9_117	es	zijn	v(fin,pres,aux_cop)	
A_M1_9_117	slands	het+land	art(def)+n(sing)	
A_M1_9_117	verdreuen	verdrijven	v(participle,past)	
A_M1_10_118	martin	martijn	n(prop)	
A_M1_10_118	du	du	pron(pers,2,sing)	
A_M1_10_118	berechts	berechten	v(fin,pres,lex)	
A_M1_10_118	mi	ik	pron(pers,1,sing)	
A_M1_10_118	wel	wel	adv(gener)	
A_M1_10_119	hier+bi	hierbij	pronadv(dem)	
A_M1_10_119	sijn	zijn	v(fin,pres,aux_cop)	
A_M1_10_119	die	de	art(def)	
A_M1_10_119	heeren	heer	n(plu)	
A_M1_10_119	fel	fel	adj()	
A_M1_10_120	ende	en	conj(coord)	
A_M1_10_120	wandel	wandel	adj()	
A_M1_10_120	in	in	adp()	
A_M1_10_120	die	de	art(def)	
A_M1_10_120	tale	taal	n(sing)	
A_M1_10_121	in	ik+ne 	pron(pers,1,sing)+adv(neg)	
A_M1_10_121	weeter	weten+er	v(infin)+pronadv(pers)	
A_M1_10_121	wat	wat	pron(inter)	
A_M1_10_121	toe	toe	adv(gener)	
A_M1_10_121	segghen	zeggen	v(fin,pres,lex)	
A_M1_10_121	el	el	adv(gener)	
A_M1_10_122	die	de	art(def)	
A_M1_10_122	scalc	schalk	n(sing)	
A_M1_10_122	hout	houden	v(fin,pres,lex)	
A_M1_10_122	boesheit	boosheid	n(sing)	
A_M1_10_122	ouer	over	adp()	
A_M1_10_122	spel	spel	n(sing)	
A_M1_10_123	hij	hij	pron(pers,3,sing)	
A_M1_10_123	pijnt	pijnen	v(fin,pres,lex)	
A_M1_10_123	hoe	hoe	adv(inter)	
A_M1_10_123	hi	hij	pron(pers,3,sing)	
A_M1_10_123	die	de	art(def)	
A_M1_10_123	doghet	deugd	n(sing)	
A_M1_10_123	smale	smalen	v(infin)	
A_M1_10_124	caym	ka•n	n(prop)	
A_M1_10_124	slouch	slaan	v(fin,past,lex)	
A_M1_10_124	den	de	art(def)	
A_M1_10_124	edelen	edel	adj()	
A_M1_10_124	abel	abel	n(prop)	
A_M1_10_125	dus	dus	adv(dem)	
A_M1_10_125	souct	zoeken	v(fin,pres,lex)	
A_M1_10_125	die	de	art(def)	
A_M1_10_125	scalc	schalk	n(sing)	
A_M1_10_125	sijns	zijn	pron(poss)	
A_M1_10_125	heeren	heer	n(plu)	
A_M1_10_125	vel	vel	n(sing)	
A_M1_10_126	hoe	hoe	adv(inter)	
A_M1_10_126	hine	hij+hij	pron(pers,3,sing)+pron(pers,3,sing)	
A_M1_10_126	ghetrect	trekken	v(participle,past)	
A_M1_10_126	te	te	adp()	
A_M1_10_126	dale	dal	n(sing)	
A_M1_10_127	god	god	n(sing)	
A_M1_10_127	die	die	pron(rel)	
A_M1_10_127	ons	wij	pron(pers,1,plu)	
A_M1_10_127	noch	nog	adv(gener)	
A_M1_10_127	doemen	doemen	v(infin)	
A_M1_10_127	sel	zullen	v(fin,pres,aux_cop)	
A_M1_10_128	biddic	bidden+ik	v(fin,pres,lex)+pron(pers,1,sing)	
A_M1_10_128	dat	dat	conj(subord)	
A_M1_10_128	hi	hij	pron(pers,3,sing)	
A_M1_10_128	den	de	art(def)	
A_M1_10_128	duuel	duivel	n(sing)	
A_M1_10_129	inden	in+de	adp()+art(def)	
A_M1_10_129	joncsten	jongsten	adv(gener)	
A_M1_10_129	male	maal	n(sing)	
A_M1_10_130	metten	met+de	adp()+art(def)	
A_M1_10_130	scalken	schalk	n(prop)	
A_M1_10_130	betale	betalen	v(fin,pres,lex)	
A_M1_11_131	martin	martijn	n(prop)	
A_M1_11_131	nv	nu	adv(dem)	
A_M1_11_131	berecht	berechten	v(imp)	
A_M1_11_131	mi	ik	pron(pers,1,sing)	
A_M1_11_131	dies	die	pron(dem)	
A_M1_11_132	berecht	berechten	v(fin,pres,lex)	
A_M1_11_132	een	een	art(indef)	
A_M1_11_132	god	god	n(sing)	
A_M1_11_132	die	de	pron(rel)	
A_M1_11_132	noyt	nooit	adv(neg)	
A_M1_11_132	en	ne	adv(neg)	
A_M1_11_132	wies	wassen	v(fin,past,lex)	
A_M1_11_133	alle	al	pron(indef)	
A_M1_11_133	creatueren	creatuur	n(plu)	
A_M1_11_134	twi	twi	adv(inter)	
A_M1_11_134	heuet	hebben	v(fin,pres,lex)	
A_M1_11_134	die	de	art(def)	
A_M1_11_134	quade	kwade	n(sing)	
A_M1_11_134	dan	dan	conj(comp)	
A_M1_11_134	den	de	art(def)	
A_M1_11_134	kies	kies	n(sing)	
A_M1_11_135	entie	en+die	conj(coord)+pron(dem)	
A_M1_11_135	goede	goed	n(sing)	
A_M1_11_135	heeft	hebben	v(fin,pres,aux_cop)	
A_M1_11_135	al	al	num(indef)	
A_M1_11_135	tverlies	dat+verlies	art(def)+n(sing)	
A_M1_11_136	wie	wie	pron(inter)	
A_M1_11_136	saelt	zullen+het	v(fin,pres,aux_cop)+pron(pers,3,sing)	
A_M1_11_136	ouer	over	adp()	
A_M1_11_136	recht	recht	adj()	
A_M1_11_136	curen	keuren	v(infin)	
A_M1_11_137	mijn	mijn	pron(poss)	
A_M1_11_137	sin	zin	n(sing)	
A_M1_11_137	seghet	zeggen	v(fin,pres,lex)	
A_M1_11_137	mi	ik	pron(pers,1,sing)	
A_M1_11_137	als	als	conj(comp)	
A_M1_11_137	eenen	een	art(indef)	
A_M1_11_137	ries	ries	n(sing)	
A_M1_11_138	hi	hij	pron(pers,3,sing)	
A_M1_11_138	die	de	pron(rel)	
A_M1_11_138	adame	adam	n(prop)	
A_M1_11_138	tlijf	het+lijf	art(def)+n(sing)	
A_M1_11_138	in	in	adp()	
A_M1_11_138	blies	blazen	v(fin,past,lex)	
A_M1_11_139	die	de	art(def)	
A_M1_11_139	meester	meester	n(sing)	
A_M1_11_139	der	de	art(def)	
A_M1_11_139	natueren	natuur	n(sing)	
A_M1_11_140	heuet	hebben	v(fin,pres,aux_cop)	
A_M1_11_140	beuolen	bevelen	v(participle,past)	
A_M1_11_140	merc	merken	v(imp)	
A_M1_11_140	ende	en	conj(coord)	
A_M1_11_140	besies	bezien	v(imp)	
A_M1_11_142	der	de	art(def)	
A_M1_11_142	blender	blind	adj()	
A_M1_11_142	auentueren	avontuur	n(sing)	
A_M1_11_143	die	die	art(def)	
A_M1_11_143	verkeert	verkeren	v(fin,pres,lex)	
A_M1_11_143	telker	te+elk	adp()+num(indef)	
A_M1_11_143	vren	uur	n(plu)	
A_M1_12_144	iacop	jacob	n(prop)	
A_M1_12_144	sech	zeggen	v(imp)	
A_M1_12_144	bestu	zijn+du	v(fin,pres,aux_cop)+pron(pers,2,sing)	
A_M1_12_144	verdort	verdoren	v(participle,past)	
A_M1_12_145	dauenture	de+avontuur	art(def)+n(sing)	
A_M1_12_145	es	zijn	v(fin,pres,lex)	
A_M1_12_145	maer	maar	conj(coord)	
A_M1_12_145	een	een	art(indef)	
A_M1_12_145	wort	woord	n(sing)	
A_M1_12_146	van	van	adp()	
A_M1_12_146	gheveinsder	geveinsd	adj()	
A_M1_12_146	spraken	spraak	n(sing)	
A_M1_12_147	brincstu	brengen+du	v(fin,pres,lex)+pron(pers,2,sing)	
A_M1_12_147	ongheloue	ongeloof	n(sing)	
A_M1_12_147	vort	voort	v(prtcl)	
A_M1_12_148	god	god	n(sing)	
A_M1_12_148	siet	zien	v(fin,pres,lex)	
A_M1_12_148	alle	al	pron(indef)	
A_M1_12_148	dinc	ding	n(plu)	
A_M1_12_148	ende	en	conj(coord)	
A_M1_12_148	hort	horen	v(fin,pres,lex)	
A_M1_12_149	wiltu	willen+du	v(fin,pres,aux_cop)+pron(pers,2,sing)	
A_M1_12_149	den	de	art(def)	
A_M1_12_149	duuel	duivel	n(sing)	
A_M1_12_149	maken	maken	v(infin)	
A_M1_12_150	wie	wie	pron(inter)	
A_M1_12_150	heuet	hebben	v(fin,pres,aux_cop)	
A_M1_12_150	dijn	dijn	pron(poss)	
A_M1_12_150	herte	hart	n(sing)	
A_M1_12_150	dus	dus	adv(dem)	
A_M1_12_150	becort	bekoren	v(participle,past)	
A_M1_12_151	dattu	dat+du	conj(subord)+pron(pers,2,sing)	
A_M1_12_151	helts	hellen	v(fin,pres,lex)	
A_M1_12_151	ant	aan+het	adp()+art(def)	
A_M1_12_151	legher	laag	adj()	
A_M1_12_151	bort	boord	n(sing)	
A_M1_12_152	die	de	art(def)	
A_M1_12_152	papen	paap	n(plu)	
A_M1_12_152	sullent	zullen+het	v(fin,pres,aux_cop)+pron(pers,3,sing)	
A_M1_12_152	smaken	smaken	v(infin)	
A_M1_12_153	so	zo	adv(resum)	
A_M1_12_153	werdstu	worden+du	v(fin,pres,aux_cop)+pron(pers,2,sing)	
A_M1_12_153	verbrant	verbranden	v(participle,past)	
A_M1_12_153	ende	en	conj(coord)	
A_M1_12_153	versmort	versmoren	v(participle,past)	
A_M1_12_154	in	ik+ne	pron(pers,1,sing)+adv(neg)	
A_M1_12_154	gaue	geven	v(fin,past,lex)	
A_M1_12_154	om	om	adp()	
A_M1_12_154	dine	dijn	pron(poss)	
A_M1_12_154	ziele	ziel	n(sing)	
A_M1_12_154	niet	niet	adv(neg)	
A_M1_12_154	i	een	num(card)	
A_M1_12_154	ort	oord	n(sing)	
A_M1_12_155	men	men	pron(indef)	
A_M1_12_155	mach	mogen	v(fin,pres,aux_cop)	
A_M1_12_155	met	met	adp()	
A_M1_12_155	dusdanen	dusdaan	pron(dem)	
A_M1_12_155	saken	zaak	n(plu)	
A_M1_12_156	gode	god	n(sing)	
A_M1_12_156	niet	niet	adv(neg)	
A_M1_12_156	ghenaken	genaken	v(infin)	
A_M1_13_157	god	god	n(prop)	
A_M1_13_157	en	ne	adv(neg)	
A_M1_13_157	was	zijn	v(fin,past,aux_cop)	
A_M1_13_157	noyt	nooit	adv(neg)	
A_M1_13_157	moede	moede	adj()	
A_M1_13_157	no	no	conj(coord)	
A_M1_13_157	mat	mat	adj()	
A_M1_13_158	int	in+het	adp()+art(def)	
A_M1_13_158	wout	woud	n(sing)	
A_M1_13_158	en	ne	adv(neg)	
A_M1_13_158	es	zijn	v(fin,pres,aux_cop)	
A_M1_13_158	loef	loof	n(sing)	
A_M1_13_158	no	no	conj(coord)	
A_M1_13_158	blat	blad	n(sing)	
A_M1_13_159	buten	buiten	adp()	
A_M1_13_159	ziere	zijn	pron(poss)	
A_M1_13_159	hoeden	hoede	n(sing)	
A_M1_13_160	al	al	num(indef)	
A_M1_13_160	dat	dat	pron(dem)	
A_M1_13_160	es	zijn	v(fin,pres,aux_cop)	
A_M1_13_160	in	in	adp()	
A_M1_13_160	elke	elk	num(indef)	
A_M1_13_160	stat	stad	n(sing)	
A_M1_13_161	dat	dat	pron(rel)	
A_M1_13_161	behoet	behoeden	v(fin,pres,lex)	
A_M1_13_161	hi	hij	pron(pers,3,sing)	
A_M1_13_161	ende	en	conj(coord)	
A_M1_13_161	besat	bezetten	v(fin,past,lex)	
A_M1_13_162	met	met	adp()	
A_M1_13_162	godliken	goddelijk	adj()	
A_M1_13_162	goede	goed	n(plu)	
A_M1_13_163	al	al	adv(gener)	
A_M1_13_163	ghehinghet	gehengen	v(fin,pres,lex)	
A_M1_13_163	hi	hij	pron(pers,3,sing)	
A_M1_13_163	dan	dan	conj(comp)	
A_M1_13_163	dat	dat	pron(dem)	
A_M1_13_164	dat	dat	conj(subord)	
A_M1_13_164	die	de	art(def)	
A_M1_13_164	quade	kwade	n(sing)	
A_M1_13_164	ghewinnet	gewinnen	v(fin,pres,lex)	
A_M1_13_164	scat	schat	n(sing)	
A_M1_13_165	ende	en	conj(coord)	
A_M1_13_165	menne	men+hij	pron(indef)+pron(pers,3,sing)	
A_M1_13_165	heet	heten	v(fin,pres,aux_cop)	
A_M1_13_165	den	de	art(def)	
A_M1_13_165	vroeden	vroed	adj()	
A_M1_13_166	so	zo	adv(gener)	
A_M1_13_166	hi	hij	pron(pers,3,sing)	
A_M1_13_166	hoghere	hoog	adj()	
A_M1_13_166	sit	zitten	v(fin,pres,lex)	
A_M1_13_166	vpt	op+het	adp()+art(def)	
A_M1_13_166	rat	rad	n(sing)	
A_M1_13_167	so	zo	adv(dem)	
A_M1_13_167	hogher	hoog	adj()	
A_M1_13_167	val	val	n(sing)	
A_M1_13_167	so	zo	adv(dem)	
A_M1_13_167	meerre	meer	adv(gener)	
A_M1_13_167	plat	plat	n(sing)	
A_M1_13_168	inder	in+de	adp()+art(def)	
A_M1_13_168	helscher	hels	adj()	
A_M1_13_168	gloeden	gloed	n(sing)	
A_M1_13_169	onder	onder	adp()	
A_M1_13_169	der	de	art(def)	
A_M1_13_169	duuele	duivel	n(sing)	
A_M1_13_169	roeden	roede	n(sing)	
A_M1_14_170	die	de	art(def)	
A_M1_14_170	rechtste	recht	adj()	
A_M1_14_170	wech	weg	n(sing)	
A_M1_14_170	ter	te+de	adp()+art(def)	
A_M1_14_170	hellen	hel	n(sing)	
A_M1_14_170	waert	waart	adv(gener)	
A_M1_14_171	entie	en+die	conj(coord)+pron(dem)	
A_M1_14_171	alre	al	adj()	
A_M1_14_171	cortste	kortst	adj()	
A_M1_14_171	vaert	vaart	n(sing)	
A_M1_14_172	dats	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	
A_M1_14_172	gheluc	geluk	n(sing)	
A_M1_14_172	in	in	adp()	
A_M1_14_172	sonden	zonde	n(plu)	
A_M1_14_173	als	als	conj(subord)	
A_M1_14_173	men	men	pron(indef)	
A_M1_14_173	gheen	geen	num(indef)	
A_M1_14_173	mesdoen	misdoen	v(infin)	
A_M1_14_173	ne	ne	adv(neg)	
A_M1_14_173	spaert	sparen	v(fin,pres,lex)	
A_M1_14_174	ende	en	conj(coord)	
A_M1_14_174	men	men	pron(indef)	
A_M1_14_174	emmer	immer	adv(gener)	
A_M1_14_174	vort	voorts	adv(gener)	
A_M1_14_174	bezwaert	bezwaren	v(fin,pres,lex)	
A_M1_14_175	die	de	art(def)	
A_M1_14_175	zielen	ziel	n(plu)	
A_M1_14_175	ghebonden	binden	v(participle,past)	
A_M1_14_176	ende	en	conj(coord)	
A_M1_14_176	dan	dan	adv(dem)	
A_M1_14_176	ghesciet	geschieden	v(participle,past)	
A_M1_14_176	als	als	conj(subord)	
A_M1_14_176	hem	hij	pron(pers,3,sing)	
A_M1_14_176	begaert	begeren	v(fin,pres,lex)	
A_M1_14_177	ende	en	conj(coord)	
A_M1_14_177	men	men	pron(indef)	
A_M1_14_177	en	ne	adv(neg)	
A_M1_14_177	rouct	roeken	v(fin,pres,lex)	
A_M1_14_177	wiere	wij+er	pron(pers,1,plu)+pronadv(pers)	
A_M1_14_177	mesbaert	misbaren	v(fin,pres,lex)	
A_M1_14_178	nu	nu	adv(dem)	
A_M1_14_178	noch	nog	adv(gener)	
A_M1_14_178	te	te	adp()	
A_M1_14_178	gheenen	geen	num(indef)	
A_M1_14_178	stonden	stond	n(plu)	
A_M1_14_179	so	zo	adv(resum)	
A_M1_14_179	comt	komen	v(fin,pres,lex)	
A_M1_14_179	die	de	art(def)	
A_M1_14_179	doet	dood	n(sing)	
A_M1_14_179	diet	die+het	pron(rel)+pron(pers,3,sing)	
A_M1_14_179	al	al	adv(gener)	
A_M1_14_179	vertaert	verteren	v(fin,pres,lex)	
A_M1_14_180	onversien	onverzien	adv(gener)	
A_M1_14_180	want	want	conj(subord)	
A_M1_14_180	hets	het+zijn	pron(pers,3,sing)+v(fin,pres,aux_cop)	
A_M1_14_180	haer	haar	pron(poss)	
A_M1_14_180	aert	aard	n(sing)	
A_M1_14_181	panden	panden	v(infin)	
A_M1_14_181	van	van	adp()	
A_M1_14_181	haren	haar	pron(poss)	
A_M1_14_181	ponden	pond	n(plu)	
A_M1_14_182	die	die	pron(rel)	
A_M1_14_182	niemene	niemand 	pron(indef)	
A_M1_14_182	can	kunnen	v(fin,pres,aux_cop)	
A_M1_14_182	ghegronden	gegronden	v(infin)	
A_M1_15_183	iacop	jacob	n(prop)	
A_M1_15_183	du	du	pron(pers,2,sing)	
A_M1_15_183	heues	hebben	v(fin,pres,aux_cop)	
A_M1_15_183	mi	ik	pron(pers,1,sing)	
A_M1_15_183	bekeert	bekeren	v(participle,past)	
A_M1_15_184	ende	en	conj(coord)	
A_M1_15_184	ghewijst	wijzen	v(participle,past)	
A_M1_15_184	ende	en	conj(coord)	
A_M1_15_184	gheleert	leren	v(participle,past)	
A_M1_15_185	van	van	adp()	
A_M1_15_185	dies	die	pron(rel)	
A_M1_15_185	ic	ik	pron(pers,1,sing)	
A_M1_15_185	niet	niet	adv(neg)	
A_M1_15_185	en	ne	adv(neg)	
A_M1_15_185	wiste	weten	v(fin,past,lex)	
A_M1_15_186	al	al	conj(subord)	
A_M1_15_186	sie	zien	v(fin,pres,lex)	
A_M1_15_186	ic	ik	pron(pers,1,sing)	
A_M1_15_186	meer	meer	num(indef)	
A_M1_15_186	den	de	art(def)	
A_M1_15_186	quaden	kwade	n(plu)	
A_M1_15_186	gheheert	eren	v(participle,past)	
A_M1_15_187	mijn	mijn	pron(poss)	
A_M1_15_187	herte	hart	n(sing)	
A_M1_15_187	en	ne	adv(neg)	
A_M1_15_187	werdes	worden	v(fin,past,aux_cop)	
A_M1_15_187	niet	niet	adv(neg)	
A_M1_15_187	verseert	verzeren	v(participle,past)	
A_M1_15_188	noch	noch	conj(coord)	
A_M1_15_188	in	in	adp()	
A_M1_15_188	gheenen	geen	pron(indef)	
A_M1_15_188	twiste	twist	n(sing)	
A_M1_15_189	al	al	conj(subord)	
A_M1_15_189	heuet	hebben	v(fin,pres,lex)	
A_M1_15_189	hi	hij	pron(pers,3,sing)	
A_M1_15_189	meer	meer	adv(gener)	
A_M1_15_189	dan	dan	conj(comp)	
A_M1_15_189	hi	hij	pron(pers,3,sing)	
A_M1_15_189	vertert	verteren	v(fin,pres,lex)	
A_M1_15_190	ende	en	conj(coord)	
A_M1_15_190	hi	hij	pron(pers,3,sing)	
A_M1_15_190	wint	winnen	v(fin,pres,lex)	
A_M1_15_190	dat	dat	conj(subord)	
A_M1_15_190	hi	hij	pron(pers,3,sing)	
A_M1_15_190	begaert	begeren	v(fin,pres,lex)	
A_M1_15_191	met	met	adp()	
A_M1_15_191	scalcheit	schalkheid	n(sing)	
A_M1_15_191	ende	en	conj(coord)	
A_M1_15_191	met	met	adp()	
A_M1_15_191	liste	list	n(sing)	
A_M1_15_192	ghinder	ginder	adv(dem)	
A_M1_15_192	wert	worden	v(fin,pres,aux_cop)	
A_M1_15_192	hi	hij	pron(pers,3,sing)	
A_M1_15_192	ghedestruweert	destrueren	v(participle,past)	
A_M1_15_193	ende	en	conj(coord)	
A_M1_15_193	ghebonden	binden	v(participle,past)	
A_M1_15_193	ende	en	conj(coord)	
A_M1_15_193	ghemeert	meren	v(participle,past)	
A_M1_15_194	sine	zijn	pron(poss)	
A_M1_15_194	kindere	kind	n(plu)	
A_M1_15_194	gaen	gaan	v(infin)	
A_M1_15_194	te	te	adp()	
A_M1_15_194	quiste	kwist	n(sing)	
A_M1_15_195	ghelijc	gelijk	adv(gener)	
A_M1_15_195	eenen	een	art(indef)	
A_M1_15_195	miste	mist	n(sing)	
A_M1_16_196	martin	martijn	n(prop)	
A_M1_16_196	waerstu	zijn+du	v(fin,past,aux_cop)+pron(pers,2,sing)	
A_M1_16_196	niet	niet	adv(neg)	
A_M1_16_196	so	zo	adv(resum)	
A_M1_16_196	vreet	vreed	adj()	
A_M1_16_197	eene	een	art(indef)	
A_M1_16_197	dinc	ding	n(sing)	
A_M1_16_197	die	die	pron(rel)	
A_M1_16_197	ic	ik	pron(pers,1,sing)	
A_M1_16_197	niet	niet	adv(neg)	
A_M1_16_197	en	ne	adv(neg)	
A_M1_16_197	weet	weten	v(fin,pres,lex)	
A_M1_16_198	soudic	zullen+ik	v(fin,past,aux_cop)+pron(pers,1,sing)	
A_M1_16_198	hu	gij	pron(pers,2,plu)	
A_M1_16_198	gherne	gaarne	adv(gener)	
A_M1_16_198	vraghen	vragen	v(infin)	
A_M1_16_199	twi	twi	adv(inter)	
A_M1_16_199	sijn	zijn	v(fin,pres,aux_cop)	
A_M1_16_199	die	de	art(def)	
A_M1_16_199	sonden	zonde	n(plu)	
A_M1_16_199	gode	god	n(sing)	
A_M1_16_199	so	zo	adv(dem)	
A_M1_16_199	leet	leden	v(fin,past,lex)	
A_M1_16_200	dat	dat	conj(subord)	
A_M1_16_200	hi	hij	pron(pers,3,sing)	
A_M1_16_200	den	de	art(def)	
A_M1_16_200	sondare	zondaar	n(sing)	
A_M1_16_200	es	zijn	v(fin,pres,aux_cop)	
A_M1_16_200	so	zo	adv(resum)	
A_M1_16_200	heet	heet	adj()	
A_M1_16_201	in	in	adp()	
A_M1_16_201	wraken	wraak	n(plu)	
A_M1_16_201	ende	en	conj(coord)	
A_M1_16_201	in	in	adp()	
A_M1_16_201	plaghen	plaag	n(plu)	
A_M1_16_202	want	want	conj(subord)	
A_M1_16_202	gheen	geen	pron(indef)	
A_M1_16_202	sondare	zondaar	n(sing)	
A_M1_16_202	langher	lang	adv(gener)	
A_M1_16_202	steet	staan	v(fin,pres,lex)	
A_M1_16_203	in	in	adp()	
A_M1_16_203	sonden	zonde	n(plu)	
A_M1_16_203	dan	dan	conj(comp)	
A_M1_16_203	sijn	zijn	pron(poss)	
A_M1_16_203	lijf	lijf	n(sing)	
A_M1_16_203	es	zijn	v(fin,pres,aux_cop)	
A_M1_16_203	breet	breed	adj()	
A_M1_16_204	twi	twi	adv(inter)	
A_M1_16_204	torment	tormenten	v(fin,pres,lex)	
A_M1_16_204	hine	hij+hij	pron(pers,3,sing)+pron(pers,3,sing)	
A_M1_16_204	met	met	adp()	
A_M1_16_204	slaghen	slag	n(plu)	
A_M1_16_205	eewelike	eeuwelijk	adv(gener)	
A_M1_16_205	sonder	zonder	adp()	
A_M1_16_205	versceet	verscheid	n(sing)	
A_M1_16_206	dit	dit	pron(dem)	
A_M1_16_206	en	en	adv(neg)	
A_M1_16_206	scijnt	schijnen	v(fin,pres,aux_cop)	
A_M1_16_206	te	te	adp()	
A_M1_16_206	pointe	punt	n(sing)	
A_M1_16_206	niet	niet	adv(neg)	
A_M1_16_206	gheleet	leiden	v(participle,past)	
A_M1_16_207	tordeel	het+oordeel	art(def)+n(sing)	
A_M1_16_207	dorstics	durven+ik+dat	v(fin,pres,lex)+pron(pers,1,sing)+pron(dem)	
A_M1_16_207	ghewaghen	gewagen	v(infin)	
A_M1_16_208	al	al	conj(subord)	
A_M1_16_208	weten	weten	v(fin,pres,lex)	
A_M1_16_208	wijs	wij+het	pron(pers,1,plu)+pron(pers,3,sing)	
A_M1_16_208	wien	wie	pron(inter)	
A_M1_16_208	claghen	klagen	v(infin)	
A_M1_17_209	iacop	jacob	n(prop)	
A_M1_17_209	god	god	n(sing)	
A_M1_17_209	die	die	pron(rel)	
A_M1_17_209	herten	hart	n(plu)	
A_M1_17_209	kent	kennen	v(fin,pres,lex)	
A_M1_17_210	sent	zenden	v(fin,pres,lex)	
A_M1_17_210	den	de	art(def)	
A_M1_17_210	sondare	zondaar	n(sing)	
A_M1_17_210	recht	recht	adj()	
A_M1_17_210	torment	torment	n(sing)	
A_M1_17_211	nader	na+de	adp()+art(def)	
A_M1_17_211	herten	hart	n(sing)	
A_M1_17_211	ghedochte	gedachte	n(sing)	
A_M1_17_212	omme + dat	omdat	conj(subord)	
A_M1_17_212	hi	hij	pron(pers,3,sing)	
A_M1_17_212	wilde	willen	v(fin,past,lex)	
A_M1_17_212	als	als	conj(comp)	
A_M1_17_212	i	een	art(indef)	
A_M1_17_212	rent	rund	n(sing)	
A_M1_17_213	altoes	altoos	adv(gener)	
A_M1_17_213	leuen	leven	v(infin)	
A_M1_17_213	ende	en	conj(coord)	
A_M1_17_213	onghehent	onge‘ind	adv(gener)	
A_M1_17_214	vp+dat	opdat	conj(subord)	
A_M1_17_214	wesen	wezen	v(infin)	
A_M1_17_214	mochte	mogen	v(fin,past,aux_cop)	
A_M1_17_215	so	zo	adv(resum)	
A_M1_17_215	es	zijn	v(fin,pres,aux_cop)	
A_M1_17_215	hi	hij	pron(pers,3,sing)	
A_M1_17_215	ter	te+de	adp()+art(def)	
A_M1_17_215	hellen	hel	n(sing)	
A_M1_17_215	ghesent	zenden	v(participle,past)	
A_M1_17_216	daer	daar	adv(rel)	
A_M1_17_216	hi	hij	pron(pers,3,sing)	
A_M1_17_216	eewelijc	eeuwelijk	adv(gener)	
A_M1_17_216	es	zijn	v(fin,pres,aux_cop)	
A_M1_17_216	ghescent	schenden	v(participle,past)	
A_M1_17_217	want	want	conj(subord)	
A_M1_17_217	sijn	zijn	pron(poss)	
A_M1_17_217	wille	wil	n(sing)	
A_M1_17_217	dat	dat	pron(dem)	
A_M1_17_217	wrochte	werken	v(fin,past,lex)	
A_M1_17_218	besie	bezien	v(imp)	
A_M1_17_218	dine	dijn	pron(poss)	
A_M1_17_218	herte	hart	n(sing)	
A_M1_17_218	al	al	adv(gener)	
A_M1_17_218	omtrent	omtrent	adv(gener)	
A_M1_17_219	dincti	dunken+gij	v(fin,pres,aux_cop)+pron(pers,2,plu)	
A_M1_17_219	dese	deze	pron(dem)	
A_M1_17_219	redene	reden	n(sing)	
A_M1_17_219	blent	blind	adj()	
A_M1_17_220	die	die	pron(rel)	
A_M1_17_220	ic	ik	pron(pers,1,sing)	
A_M1_17_220	hier	hier	pronadv(dem)	
A_M1_17_220	toe+brochte	toebrengen	v(fin,past,lex)	
A_M1_17_221	neent	neen+het	adv(neg)+pron(pers,3,sing)	
A_M1_17_221	diet	die+het	pron(rel)+pron(pers,3,sing)	
A_M1_17_221	wel	wel	adv(gener)	
A_M1_17_221	besochte	bezoeken	v(fin,past,lex)	
A_M1_18_222	martin	martijn	n(prop)	
A_M1_18_222	du	du	pron(pers,2,sing)	
A_M1_18_222	seghes	zeggen	v(fin,pres,lex)	
A_M1_18_222	wel	wel	adv(gener)	
A_M1_18_222	ende	en	conj(coord)	
A_M1_18_222	waer	waar	n(sing)	
A_M1_18_223	ende	en	conj(coord)	
A_M1_18_223	dine	dijn	pron(poss)	
A_M1_18_223	redene	reden	n(sing)	
A_M1_18_223	die	die	pron(rel)	
A_M1_18_223	es	zijn	v(fin,pres,aux_cop)	
A_M1_18_223	claer	klaar	adj()	
A_M1_18_224	ende	en	conj(coord)	
A_M1_18_224	licht	licht	adv(gener)	
A_M1_18_224	te	te	adp()	
A_M1_18_224	verstane	verstaan	v(infin)	
A_M1_18_225	al	al	num(indef)	
A_M1_18_225	ghepeins	gepeins	n(sing)	
A_M1_18_225	es	zijn	v(fin,pres,aux_cop)	
A_M1_18_225	openbaer	openbaar	adj()	
A_M1_18_226	vor	voor	adp()	
A_M1_18_226	hem	hij	pron(pers,3,sing)	
A_M1_18_226	die	die	pron(dem)	
A_M1_18_226	tellet	tellen	v(fin,pres,lex)	
A_M1_18_226	alle	al	pron(indef)	
